Çalışan Sicil No;Gösterge Adı;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100650;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10876,89478;4740,47;28,09493613
100528;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7772,580281;16267,09;134,9137541
102357;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;11496,07035;19532,31;109,5256324
100540;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10249,62418;39044,95;245,5661512
100333;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7861,163802;17230,92;141,2970825
100584;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9966,298177;22758,19;147,2025782
100509;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;13865,61446;15322,93;71,23841879
101568;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;12459,37877;32652,2;168,9381108
102360;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6130,037771;20555,15;216,1568854
100242;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6908,920227;10995,53;102,5929608
102260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7229,780143;17624,32;157,1443797
101810;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8451,497195;11998,7;91,51917939
102366;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;15200,2197;58262,54;247,0876979
102367;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;5851,207381;8143,38;89,71618221
101909;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;12168,20755;15913,03;84,30199395
102261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6593,086019;14614,81;142,8946621
101329;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;4674,24904;4937,17;68,0891336
100328;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8381,344159;5291,23;40,6962638
100658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6148,663655;18175,08;190,5492169
100668;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7829,007989;25374,3;208,9290878
102289;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10038,18996;10661,14;68,46361245
101562;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6139,614194;7218,89;75,79506274
101914;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7607,396105;6805,82;57,67080359
101264;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6969,311617;7769,65;71,8659459
100461;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8842,456122;10287,41;74,99714129
101547;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8709,786574;9382,59;69,44273224
100460;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7412,263273;11664,31;101,4424643
101276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8021,233668;10759,49;86,46932969
100465;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;11698,06956;10307,08;56,79799715
100515;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;11010,59039;16739,17;98,00198848
101982;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8544,457259;5448,59;41,10656823
102381;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;5620,364777;2773,47;31,81050351
100529;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7702,448979;21400,96;179,1084185
100392;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8238,766949;13867,35;108,5032715
100379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;5968,928526;6078,03;65,6414302
100579;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9574,526418;18037,39;121,4417363
101661;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9594,702876;12588,8;84,57935672
101817;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7163,651582;8025,36;72,21736565
100950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10055,57554;12038,04;77,17211862
101020;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9108,097905;25433,31;180,0059118
100686;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6586,634167;7356,58;71,99859036
102140;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;13911,16639;65442,09;303,2530585
100335;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8433,673911;16975,21;129,7507643
101924;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7805,342799;8989,19;74,24037428
102385;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6524,974458;14005,04;138,3620894
102137;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8543,677172;36723,89;277,0865351
100322;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9985,956586;17880,03;115,4224115
101818;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;12728,4023;3501,26;17,7321764
101023;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;5270,157424;10228,4;125,1110559
100525;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9702,590507;16188,41;107,5543715
101925;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9652,613411;12569,13;83,94056328
100674;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9651,536841;11428,27;76,33005822
102262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8382,185197;8399,09;64,59316381
100298;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10929,31172;8182,72;48,26323759
100422;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9614,989882;20555,15;137,8108441
100661;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10952,75832;11310,25;66,5671976
100522;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;10108,76268;17486,63;111,5115093
100357;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9660,135092;9835;65,63005051
100204;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9539,517092;9559,62;64,59900263
101666;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6762,832823;11015,2;104,9966177
100502;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6434,605597;7494,27;75,07908606
101829;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9019,97023;18843,86;134,6716989
101796;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;14429,48286;68943,35;308,0017539
100138;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;5710,740633;7749,98;87,48220476
102263;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;7405,866392;10562,79;91,94208474
101279;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8178,844369;5074,86;39,99849914
102392;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8944,49244;33498,01;241,4209089
100253;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8636,782652;10838,17;80,89385688
100675;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;11370,87979;11605,3;65,79211947
100355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9372,818654;27262,62;187,5033148
102264;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;9226,203448;13946,03;97,44041886
101841;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;11128,37078;13965,7;80,89891473
100766;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8943,863393;25649,68;184,8708203
100718;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6625,958576;15440,95;150,2231534
101816;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;6535,251932;9618,63;94,87733099
100862;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ENORNO;8191,400374;28718,2;226,0011433
100650;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;383289,6589;395834,3;107,9580417
100528;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;463374,7713;382146,26;86,21163965
102357;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;457842,8758;438697,65;100,1653524
100540;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;510568,4903;474514,72;97,15482114
100333;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;445489,5955;297159,15;69,73008877
100584;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;469495,5295;456525,26;101,6487465
100509;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;649512,4769;691033,49;111,2193297
101568;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;572666,6636;724031,48;132,1673623
102360;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;270239,1237;277941,57;107,5162129
100242;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;303441,4948;287835,37;99,16030802
102260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;381413,2663;295080,27;80,8747691
101810;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;431314,4031;451720,12;109,4823599
102366;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;309637,3148;163769,83;55,2903427
102367;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;286485,2879;300226,53;109,550766
101909;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;406314,5457;372802,84;95,91477631
102261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;294929,3786;370108,27;131,1835652
101329;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;219670,0737;233018,01;110,8886942
100328;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;371117,227;396701,66;111,7433223
100658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;470199,5669;506456,52;112,5974663
100668;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;488691,764;389492,63;83,31686124
102289;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;482373,9954;529204,32;114,6854095
101562;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;256354,5549;252496,25;102,9633277
101914;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;444635,2561;384018,46;90,285266
101264;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;392162,9722;378457;100,8831497
100461;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;572972,4402;548593,18;100,0887689
101547;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;500714,4379;446902,92;93,30217204
100460;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;327124,3083;312734,02;99,93807647
101276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;498514,8687;522676,61;109,6032988
100465;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;537469,5621;485322,76;94,39423268
100515;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;536289,7465;655572,69;127,787989
101982;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;469339,3499;330183,68;73,54231763
102381;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;263767,6853;263443,91;104,4083546
100529;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;472026,2251;486085,61;107,6503169
100392;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;523728,3538;533855,99;106,5581592
100379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;285058,0349;263092,52;96,48146516
100579;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;422676,9313;456730,9;112,9589183
101661;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;422002,8706;365674,55;90,58327254
101817;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;445559,4191;422655,22;99,16291484
100950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;536268,9299;490839,77;95,68101733
101020;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;311707,6452;262107,25;87,90230344
100686;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;368906,3646;361282,43;102,3762858
102140;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;326743,9117;247847,19;79,29488463
100335;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;354017,7812;338817,79;100,0483212
101924;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;384435,9079;392180,42;106,6425786
102385;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;289522,9025;256033,81;92,44492427
102137;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;466509,1007;430701,42;96,51278752
100322;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;584749,784;763169,71;136,4330949
101818;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;472272,0191;487622,19;107,9344098
101023;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;275197,6101;287873,99;109,3519282
100525;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;546522,5845;484738,89;92,71893333
101925;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;594602,684;646961,69;113,741873
100674;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;377588,4093;373756,65;103,4758375
102262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;450207,4657;429332,85;99,68965727
100298;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;528934,219;527722,11;104,2971166
100422;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;487249,9519;426744,79;91,55563915
100661;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;518547,0637;495705,12;99,931844
100522;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;397154,1712;351032,61;92,39681716
100357;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;509461,3452;549072,28;112,6644645
100204;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;376051,8815;458827,86;127,5471299
101666;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;442717,6041;410732,92;96,98429145
100502;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;296203,5208;272010,36;95,99838014
101829;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;465023,8408;574311,65;129,1044118
101796;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;515052,0004;452396,84;91,81997297
100138;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;279525,9157;256408,1;95,89110822
102263;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;322881,0165;317195,79;102,6960119
101279;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;313079,2302;371551,81;124,060578
102392;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;457451,7038;342510,82;78,27043043
100253;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;428606,0074;398074,38;97,0900332
100675;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;419677,9464;410971,66;102,3680434
100355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;575458,1529;629242,67;114,3070703
102264;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;469615,8927;518648,44;115,4513369
101841;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;229285,4565;198705,81;90,59468792
100766;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;410119,3374;491034,25;125,161343
100718;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;683168,4082;875493,67;133,9657906
101816;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;305916,4582;285124,48;97,43171338
100862;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;PARAFON;424079,4799;332729,44;82,01865566
100624;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;97835,6737;79088,56;74,03384441
